Order ID,Date,Time,Restaurant,Cuisine,Customer ID,Delivery Partner ID,Order Status,Food Item,Quantity,Order Value (INR),Delivery Time (min),Customer Rating,Delivery Partner Rating,Cancellation Reason
ZM100573,11/24/2025,6:16:00 PM,Taco Bell,Fast Food,CUST6985,DP773,Delivered,Pasta Alfredo,3,432.48,60,5.00,4.30,
ZM100928,12/8/2025,3:04:00 PM,Onesta,American,CUST4436,DP611,Cancelled by Restaurant,Paneer Butter Masala,,,,,,High demand
ZM100866,11/15/2025,1:01:00 PM,WOW Momo,Chinese,CUST1099,DP533,Cancelled by Customer,Chicken Wings,,,,,,Wrong address entered
ZM100873,12/8/2025,4:27:00 PM,Paradise Biryani,Bakery,CUST2363,DP888,Cancelled by Restaurant,Sandwich,,,,,,Item not available
ZM100777,11/29/2025,9:10:00 PM,KFC,Fast Food,CUST1425,DP732,Cancelled by Customer,Pasta Alfredo,,,,,,Wrong address entered
ZM100898,11/29/2025,11:29:00 AM,WOW Momo,Fast Food,CUST4925,DP981,Cancelled by Restaurant,Sandwich,,,,,,Kitchen closed
ZM100912,11/17/2025,11:36:00 PM,Barbeque Nation,Biryani,CUST2059,DP829,Cancelled by Restaurant,Momos,,,,,,Kitchen closed
ZM100258,12/4/2025,5:33:00 PM,KFC,Chinese,CUST3174,DP627,Delivered,Momos,4,836.64,37,4.70,3.30,
ZM100728,11/23/2025,7:58:00 AM,Taco Bell,American,CUST9461,DP798,Delivered,Margherita Pizza,2,677.19,53,4.50,3.20,
ZM100563,11/13/2025,10:15:00 PM,Biriyani Zone,Fast Food,CUST4961,DP875,Delivered,Margherita Pizza,3,745.81,36,4.30,3.80,
ZM100428,11/25/2025,2:28:00 AM,Chianti,American,CUST5098,DP855,Delivered,Farmhouse Pizza,1,746.29,36,4.80,4.60,
ZM100196,12/5/2025,11:13:00 PM,Leon Grill,South Indian,CUST2011,DP924,Delivered,Fried Rice,4,531.98,43,3.20,4.10,
ZM100130,11/13/2025,7:30:00 PM,Beijing Bites,Fast Food,CUST6626,DP865,Delivered,Noodles,4,511.07,23,3.90,4.60,
ZM100044,11/29/2025,7:28:00 AM,Little Italy,Thai,CUST9702,DP786,Delivered,Chicken Wings,1,554.78,27,3.90,4.60,
ZM100157,11/26/2025,1:12:00 PM,Burger King,South Indian,CUST9047,DP602,Delivered,Margherita Pizza,3,669.15,33,5.00,3.60,
ZM100738,12/4/2025,10:02:00 PM,Truffles,Chinese,CUST2395,DP598,Delivered,Tacos,1,566.16,39,4.10,3.20,
ZM100546,12/8/2025,10:02:00 AM,Meghana Foods,Fast Food,CUST5623,DP943,Delivered,Fried Rice,1,120.66,55,4.60,3.70,
ZM100206,11/13/2025,7:39:00 PM,WOW Momo,Biryani,CUST7775,DP653,Delivered,Noodles,3,304.79,29,5.00,4.00,
ZM100779,11/20/2025,2:18:00 AM,Beijing Bites,Biryani,CUST9337,DP631,Cancelled by Customer,Paneer Butter Masala,,,,,,Wrong address entered
ZM100485,12/11/2025,10:59:00 PM,Paradise Biryani,Mexican,CUST6507,DP542,Delivered,Momos,1,293.23,38,4.60,3.30,
ZM100742,11/25/2025,5:44:00 AM,A2B - Adyar Ananda Bhavan,Chinese,CUST3772,DP530,Delivered,Paneer Butter Masala,3,719.28,29,3.60,3.80,
ZM100308,11/24/2025,3:33:00 AM,Onesta,Chinese,CUST2453,DP920,Delivered,Farmhouse Pizza,1,305.64,40,3.30,4.80,
ZM100351,11/20/2025,3:57:00 AM,Koshy’s,Mexican,CUST1152,DP654,Delivered,Burger Combo,1,546.88,50,4.40,3.40,
ZM100633,12/10/2025,10:17:00 AM,Empire Restaurant,South Indian,CUST6759,DP514,Delivered,Momos,1,837.68,33,4.20,3.40,
ZM100559,12/7/2025,6:00:00 PM,Meghana Foods,Fast Food,CUST7765,DP894,Delivered,Chicken Biryani,2,584.52,29,4.70,4.50,
ZM100076,11/16/2025,4:47:00 PM,Truffles,Mexican,CUST9117,DP647,Delivered,Farmhouse Pizza,4,379.98,26,4.70,3.70,
ZM100101,12/9/2025,8:00:00 AM,Burger King,Chinese,CUST3531,DP953,Delivered,Burger Combo,4,409.39,54,3.80,4.50,
ZM100947,12/6/2025,11:28:00 PM,Meghana Foods,Italian,CUST4081,DP572,Cancelled by Partner,Veg Biryani,,,,,,Vehicle issue
ZM100456,12/8/2025,9:53:00 AM,KFC,Mexican,CUST3492,DP525,Delivered,Noodles,4,332.26,59,4.00,3.60,
ZM100721,11/18/2025,5:36:00 AM,Koshy’s,North Indian,CUST9516,DP998,Delivered,Burger Combo,1,634.94,29,4.80,3.10,
ZM100197,11/25/2025,5:15:00 PM,Beijing Bites,Biryani,CUST9008,DP546,Delivered,Fried Rice,2,248.34,53,3.90,4.40,
ZM100195,12/8/2025,4:19:00 PM,McDonald's,Mexican,CUST4578,DP890,Delivered,Tacos,3,444.36,55,4.80,4.50,
ZM100837,11/27/2025,2:02:00 PM,KFC,Fast Food,CUST2723,DP758,Cancelled by Customer,Chicken Biryani,,,,,,Wrong address entered
ZM100670,11/13/2025,8:43:00 AM,A2B - Adyar Ananda Bhavan,South Indian,CUST7656,DP904,Delivered,Sandwich,2,351.99,30,4.80,4.30,
ZM100905,11/29/2025,4:15:00 PM,KFC,Bakery,CUST4196,DP864,Cancelled by Restaurant,Margherita Pizza,,,,,,High demand
ZM100934,11/20/2025,10:53:00 PM,Truffles,Mexican,CUST7260,DP640,Cancelled by Restaurant,Sandwich,,,,,,High demand
ZM100600,11/20/2025,11:21:00 AM,Chianti,North Indian,CUST2326,DP817,Delivered,Margherita Pizza,4,707.25,59,4.10,4.60,
ZM100042,11/16/2025,8:01:00 AM,A2B - Adyar Ananda Bhavan,Italian,CUST2193,DP733,Delivered,Momos,2,234.94,22,3.50,4.00,
ZM100123,11/30/2025,9:51:00 PM,Koshy’s,American,CUST8538,DP925,Delivered,Chicken Biryani,4,136.27,40,3.30,4.90,
ZM100616,12/12/2025,2:51:00 AM,Burger King,Mexican,CUST9381,DP983,Delivered,Pasta Alfredo,1,881.15,45,3.40,3.60,
ZM100990,12/5/2025,9:35:00 AM,Biriyani Zone,Italian,CUST8031,DP601,Cancelled by Partner,Pasta Alfredo,,,,,,Vehicle issue
ZM100644,11/19/2025,1:48:00 AM,Truffles,Mexican,CUST5960,DP818,Delivered,Pasta Alfredo,1,878.22,44,4.20,3.70,
ZM100996,12/9/2025,9:11:00 AM,Biriyani Zone,Fast Food,CUST7849,DP626,Cancelled by Partner,Tacos,,,,,,Personal emergency
ZM100108,11/17/2025,10:29:00 PM,Chianti,American,CUST2768,DP751,Delivered,Chicken Wings,1,167.44,50,4.70,3.90,
ZM100908,12/9/2025,4:27:00 PM,Burger King,Italian,CUST4467,DP587,Cancelled by Restaurant,Chicken Tikka,,,,,,High demand
ZM100089,12/1/2025,12:47:00 PM,Koshy’s,Chinese,CUST7267,DP817,Delivered,Chicken Tikka,4,561.42,31,3.30,3.20,
ZM100393,11/30/2025,10:33:00 PM,Empire Restaurant,Mexican,CUST5832,DP991,Delivered,Paneer Butter Masala,2,226.38,45,4.60,4.70,
ZM100598,11/22/2025,3:05:00 AM,Empire Restaurant,Mexican,CUST1399,DP999,Delivered,Pasta Alfredo,3,246.21,49,4.70,4.50,
ZM100215,11/24/2025,7:33:00 AM,McDonald's,North Indian,CUST5026,DP755,Delivered,Margherita Pizza,4,350.25,32,3.70,3.80,
ZM100282,12/2/2025,8:28:00 AM,Koshy’s,Fast Food,CUST3938,DP614,Delivered,Margherita Pizza,1,565.80,27,4.00,4.80,
ZM100665,11/16/2025,7:48:00 PM,Chianti,American,CUST7388,DP912,Delivered,Chicken Wings,1,305.70,27,4.50,3.60,
ZM100243,12/3/2025,11:42:00 AM,Tunday Kababi,Italian,CUST6225,DP534,Delivered,Fried Rice,4,391.67,26,3.90,4.40,
ZM100380,12/5/2025,9:37:00 PM,Taco Bell,Biryani,CUST2220,DP595,Delivered,Fried Rice,2,725.39,32,3.60,3.40,
ZM100619,11/14/2025,2:08:00 PM,McDonald's,Biryani,CUST6495,DP533,Delivered,Noodles,1,232.04,39,3.90,4.70,
ZM100541,11/29/2025,7:21:00 PM,WOW Momo,Thai,CUST8972,DP558,Delivered,Tacos,2,255.01,24,4.50,4.40,
ZM100603,11/18/2025,7:48:00 PM,Beijing Bites,Italian,CUST2038,DP690,Delivered,Farmhouse Pizza,3,820.39,52,4.40,3.60,
ZM100797,11/23/2025,2:39:00 PM,Meghana Foods,Biryani,CUST4098,DP937,Cancelled by Customer,Noodles,,,,,,Ordered by mistake
ZM100760,11/15/2025,9:28:00 AM,Chianti,Mexican,CUST4174,DP837,Cancelled by Customer,Paneer Butter Masala,,,,,,Wrong address entered
ZM100370,11/13/2025,1:24:00 PM,Beijing Bites,Mexican,CUST3018,DP895,Delivered,Sandwich,2,679.09,26,4.50,3.10,
ZM100829,11/29/2025,10:41:00 PM,Little Italy,Biryani,CUST6084,DP800,Cancelled by Customer,Noodles,,,,,,Delivery too far
ZM100759,12/4/2025,4:49:00 PM,Beijing Bites,North Indian,CUST7489,DP556,Cancelled by Customer,Chicken Tikka,,,,,,Wrong address entered
ZM100369,11/26/2025,12:45:00 PM,KFC,North Indian,CUST4072,DP561,Delivered,Paneer Butter Masala,4,229.55,46,3.20,4.20,
ZM100339,12/3/2025,5:48:00 AM,Burger King,Chinese,CUST3999,DP984,Delivered,Margherita Pizza,1,487.21,36,4.50,4.10,
ZM100133,12/4/2025,10:24:00 PM,Leon Grill,Chinese,CUST7421,DP566,Delivered,Farmhouse Pizza,1,574.54,29,4.80,3.60,
ZM100882,11/27/2025,1:10:00 AM,Empire Restaurant,Chinese,CUST8462,DP983,Cancelled by Restaurant,Margherita Pizza,,,,,,Kitchen closed
ZM100788,12/5/2025,12:07:00 AM,Barbeque Nation,Mexican,CUST4492,DP622,Cancelled by Customer,Noodles,,,,,,Ordered by mistake
ZM100565,12/9/2025,5:55:00 PM,KFC,Mexican,CUST2506,DP529,Delivered,Farmhouse Pizza,2,685.70,36,3.40,3.00,
